Source,SDSM Time (ms),Detection Time (ms),Object ID,Expected Latitude,Expected Longitude,SDSM Latitude,SDSM Longitude,Expected East (m),Expected North (m),Error East (m),Error North (m),Position Error (m),Speed (m/s),Expected Heading (deg),SDSM Heading (deg),Heading Error (deg)
kafka,1789412396104,1789412396045,17744,38.954906316,-77.148450703,38.954905742,-77.148450414,0.138,-13.398,0.0251,-0.0637,0.0684,0.0,0.0,0.0,
kafka,1789412446956,1789412446897,17939,38.954894852,-77.148445339,38.954894032,-77.148444646,0.603,-14.67,0.0601,-0.091,0.109,3.356,356.0,356.0,0.0
kafka,1789412447056,1789412446997,17939,38.954898257,-77.148445071,38.954897635,-77.148444646,0.627,-14.292,0.0368,-0.069,0.0782,3.502,356.0,356.0,0.0
kafka,1789412447156,1789412447099,17939,38.954899372,-77.148444683,38.954898536,-77.148443492,0.66,-14.169,0.1032,-0.0928,0.1388,2.609,356.0,356.0,0.0
kafka,1789412447256,1789412447199,17939,38.954899393,-77.148444231,38.954898536,-77.148443492,0.699,-14.166,0.0641,-0.0952,0.1147,2.435,356.0,356.0,0.0
kafka,1789412447356,1789412447296,17939,38.95490047,-77.148444301,38.954900338,-77.148443492,0.693,-14.047,0.0701,-0.0147,0.0716,2.12,356.0,356.0,0.0
kafka,1789412447456,1789412447396,17939,38.954904639,-77.148444135,38.954903941,-77.148443492,0.708,-13.584,0.0557,-0.0775,0.0955,2.258,355.0,355.0,0.0
kafka,1789412447556,1789412447496,17939,38.954907594,-77.148444336,38.954907544,-77.148443492,0.69,-13.256,0.0731,-0.0056,0.0733,2.157,354.0,354.0,0.0
kafka,1789412447656,1789412447596,17939,38.954907634,-77.148443484,38.954907544,-77.148442338,0.764,-13.251,0.0993,-0.0101,0.0998,2.049,344.0,344.0,0.0
kafka,1789412447756,1789412447698,17939,38.954907655,-77.148443058,38.954907544,-77.148442338,0.801,-13.249,0.0624,-0.0123,0.0636,2.044,9.0,9.0,0.0
kafka,1789412447856,1789412447799,17939,38.954907695,-77.148442207,38.954907544,-77.148441185,0.875,-13.245,0.0886,-0.0168,0.0902,1.953,11.0,11.0,0.0
kafka,1789412447956,1789412447900,17939,38.954909695,-77.148440267,38.954909345,-77.148440031,1.043,-13.023,0.0204,-0.0388,0.0438,1.584,13.0,12.9875,-0.0125
kafka,1789412448056,1789412448000,17939,38.954910604,-77.148440776,38.954910246,-77.148440031,0.999,-12.922,0.0646,-0.0397,0.0758,1.147,12.0,12.0,0.0
kafka,1789412448156,1789412448100,17939,38.954910643,-77.148439943,38.954910246,-77.148438877,1.071,-12.917,0.0923,-0.0441,0.1023,1.144,14.0,14.0,0.0
kafka,1789412448256,1789412448201,17939,38.954910723,-77.148438275,38.954910246,-77.148437724,1.216,-12.908,0.0478,-0.0529,0.0713,1.36,19.0,19.0,0.0
kafka,1789412448356,1789412448296,17939,38.95491347,-77.148437772,38.954912948,-77.14843657,1.259,-12.603,0.1042,-0.0579,0.1192,1.828,22.0,21.9875,-0.0125
kafka,1789412448456,1789412448397,17939,38.954913528,-77.148436547,38.954912948,-77.148435416,1.365,-12.597,0.098,-0.0644,0.1173,1.484,26.0,26.0,0.0
kafka,1789412448556,1789412448496,17939,38.95491531,-77.148435971,38.95491475,-77.148435416,1.415,-12.399,0.0481,-0.0621,0.0786,1.671,38.0,38.0,0.0
kafka,1789412448656,1789412448598,17939,38.954917043,-77.148435411,38.954916552,-77.148434263,1.464,-12.207,0.0995,-0.0546,0.1135,1.923,34.0,34.0,0.0
kafka,1789412448756,1789412448699,17939,38.954917912,-77.148434741,38.954917452,-77.148434263,1.522,-12.11,0.0415,-0.051,0.0657,1.859,32.0,31.9875,-0.0125
kafka,1789412448856,1789412448801,17939,38.954918806,-77.148433296,38.954918353,-77.148433109,1.647,-12.011,0.0162,-0.0503,0.0529,1.562,34.0,34.0,0.0
kafka,1789412448956,1789412448901,17939,38.954918881,-77.148431728,38.954918353,-77.148430802,1.783,-12.003,0.0803,-0.0586,0.0994,1.622,36.0,35.987500000000004,-0.0125
kafka,1789412449056,1789412449001,17939,38.954919726,-77.148431091,38.954919254,-77.148430802,1.838,-11.909,0.0251,-0.0524,0.0581,1.432,36.0,36.0,0.0
kafka,1789412449156,1789412449102,17939,38.954921365,-77.148430227,38.954921056,-77.148429648,1.913,-11.727,0.0502,-0.0344,0.0608,1.428,35.0,35.0,0.0
kafka,1789412449256,1789412449199,17939,38.954923664,-77.14843067,38.954922857,-77.148429648,1.875,-11.472,0.0886,-0.0896,0.126,1.719,33.0,33.0,0.0
kafka,1789412449356,1789412449297,17939,38.954924483,-77.148429315,38.954923758,-77.148428495,1.992,-11.381,0.0711,-0.0805,0.1074,1.697,33.0,33.0,0.0
kafka,1789412449456,1789412449398,17939,38.954924555,-77.148427815,38.954923758,-77.148427341,2.122,-11.373,0.0411,-0.0885,0.0975,1.685,33.0,33.0,0.0
kafka,1789412449556,1789412449496,17939,38.954926773,-77.148427556,38.95492646,-77.148427341,2.145,-11.127,0.0186,-0.0347,0.0394,1.962,32.0,32.0,0.0
kafka,1789412449656,1789412449597,17939,38.954930921,-77.148428129,38.954930063,-77.148427341,2.095,-10.666,0.0683,-0.0952,0.1172,2.495,29.0,29.0,0.0
kafka,1789412449756,1789412449698,17939,38.954932249,-77.148428078,38.954931865,-77.148427341,2.1,-10.519,0.0639,-0.0427,0.0768,2.273,27.0,27.0,0.0
kafka,1789412449856,1789412449799,17939,38.95493358,-77.148427335,38.954932766,-77.148426187,2.164,-10.371,0.0994,-0.0904,0.1344,2.299,25.0,25.0,0.0
kafka,1789412449956,1789412449899,17939,38.954933646,-77.148425949,38.954932766,-77.148425034,2.284,-10.364,0.0793,-0.0977,0.1259,2.279,24.0,24.0,0.0
kafka,1789412450056,1789412450000,17939,38.954933696,-77.14842491,38.954933666,-77.14842388,2.374,-10.358,0.0892,-0.0032,0.0893,1.965,23.0,23.0,0.0
kafka,1789412450156,1789412450100,17939,38.954936799,-77.148425045,38.954936369,-77.14842388,2.362,-10.014,0.101,-0.0477,0.1117,1.728,21.0,21.0,0.0
