condition,run,object_id,t_flir_detect,t_flir_log,t_streets_rx,t_kafka_produce,t_kafka_sdo_create,t_sdss_consume,t_sdss_send,t_kafka_sdsm_create,t_streets_sdsm_rx,t_streets_encode,t_pc2_tena_rx,t_pc2_tena_tx,sdsm_uper_hex,t_pc1_tena_rx,t_pc1_bus,t_immediate_fwd,t_rsu_broadcast,t_ros_inbound,t_ros_j3224,t_ros_fused,t_obu_radio_rx,stages_reached,reached_vehicle,last_stage_reached,d_flir_detect__flir_log_ms,d_flir_log__streets_rx_ms,d_streets_rx__kafka_produce_ms,d_kafka_produce__kafka_sdo_create_ms,d_kafka_sdo_create__sdss_consume_ms,d_sdss_consume__sdss_send_ms,d_sdss_send__kafka_sdsm_create_ms,d_kafka_sdsm_create__streets_sdsm_rx_ms,d_streets_sdsm_rx__streets_encode_ms,d_streets_encode__pc2_tena_rx_ms,d_pc2_tena_rx__pc2_tena_tx_ms,d_pc2_tena_tx__pc1_tena_rx_ms,d_pc1_tena_rx__pc1_bus_ms,d_pc1_bus__immediate_fwd_ms,d_immediate_fwd__rsu_broadcast_ms,d_rsu_broadcast__obu_radio_rx_ms,d_obu_radio_rx__ros_inbound_ms,d_ros_inbound__ros_j3224_ms,d_ros_j3224__ros_fused_ms,lat_flir_log_ms,lat_streets_rx_ms,lat_kafka_produce_ms,lat_kafka_sdo_create_ms,lat_sdss_consume_ms,lat_sdss_send_ms,lat_kafka_sdsm_create_ms,lat_streets_sdsm_rx_ms,lat_streets_encode_ms,lat_pc2_tena_rx_ms,lat_pc2_tena_tx_ms,lat_pc1_tena_rx_ms,lat_pc1_bus_ms,lat_immediate_fwd_ms,lat_rsu_broadcast_ms,lat_obu_radio_rx_ms,lat_ros_inbound_ms,lat_ros_j3224_ms,lat_ros_fused_ms
5sec,5sec_run1,15837,1789411953902,1789411953907,1789411953908,1789411953908,1789411953908,1789411953914,1789411953952,1789411953952,1789411953958,1789411953958,1789411953959,1789411953959,0029323f313233343fdfaa5d2d21281a4299b9055e7a9bd50e2000000000000160590f7758380c657bfd63fffff810e80023b10880,1789411953961,1789411953962,1789411953962,1789411953967.4399,1789411953977.7053,1789411953981.4246,1789411953997.1023,1789411953978.6101,20,True,t_ros_fused,5,1,0,0,6,38,0,6,0,1,0,2,1,0,5.43994140625,11.170166015625,-0.90478515625,3.71923828125,15.677734375,5,6,6,6,12,50,50,56,56,57,57,59,60,60,65.43994140625,76.610107421875,75.705322265625,79.424560546875,95.102294921875
5sec,5sec_run1,15837,1789411953993,1789411953999,1789411953999,1789411953999,1789411953999,1789411954005,1789411954052,1789411954052,1789411954058,1789411954058,1789411954059,1789411954059,00293240313233343fdfaa5d2d21411a4299b9055e7a9bd50e2000000000000160590f77585c0c6573fd63fffff810e80020f00880,1789411954061,1789411954061,1789411954061,1789411954066.8381,1789411954079.877,1789411954127.5569,1789411954191.4678,1789411954080.116,20,True,t_ros_fused,6,0,0,0,6,47,0,6,0,1,0,2,0,0,5.838134765625,13.27783203125,-0.239013671875,47.679931640625,63.910888671875,6,6,6,6,12,59,59,65,65,66,66,68,68,68,73.838134765625,87.115966796875,86.876953125,134.556884765625,198.4677734375
5sec,5sec_run1,15837,1789411954093,1789411954100,1789411954101,1789411954101,1789411954101,1789411954107,1789411954152,1789411954152,1789411954158,1789411954158,1789411954159,1789411954159,00293241313233343fdfaa5d2d215a1a4299b9055e7a9bd50e2000000000000160590f77585c0c654bfd6bfffff81ca800236b0880,1789411954161,1789411954162,1789411954162,1789411954167.4968,1789411954179.4521,1789411954191.616,1789411954292.8213,1789411954179.759,20,True,t_ros_fused,7,1,0,0,6,45,0,6,0,1,0,2,1,0,5.496826171875,12.26220703125,-0.306884765625,12.163818359375,101.205322265625,7,8,8,8,14,59,59,65,65,66,66,68,69,69,74.496826171875,86.759033203125,86.4521484375,98.615966796875,199.8212890625
5sec,5sec_run1,15837,1789411954193,1789411954202,1789411954203,1789411954203,1789411954203,1789411954209,1789411954252,1789411954252,1789411954258,1789411954258,1789411954258,1789411954258,00293242313233343fdfaa5d2d21731a4299b9055e7a9bd50e2000000000000160590f77585c0c6563fd63fffff821680023700880,1789411954261,1789411954261,1789411954262,1789411954267.104,1789411954274.8848,1789411954277.0891,1789411954292.8213,1789411954275.624,20,True,t_ros_fused,9,1,0,0,6,43,0,6,0,0,0,3,0,1,5.10400390625,8.52001953125,-0.7392578125,2.204345703125,15.732177734375,9,10,10,10,16,59,59,65,65,65,65,68,68,69,74.10400390625,82.6240234375,81.884765625,84.089111328125,99.8212890625
5sec,5sec_run1,15837,1789411954293,1789411954303,1789411954303,1789411954304,1789411954304,1789411954310,1789411954352,1789411954352,1789411954358,1789411954358,1789411954359,1789411954359,00293243313233343fdfaa5d2d218c1a4299b9055e7a9bd50e2000000000000160590f77585c0c6563fd63fffff81c680023700880,1789411954361,1789411954361,1789411954361,1789411954366.562,1789411954377.1709,1789411954448.8069,1789411954488.6802,1789411954378.0811,20,True,t_ros_fused,10,0,1,0,6,42,0,6,0,1,0,2,0,0,5.56201171875,11.51904296875,-0.91015625,71.635986328125,39.873291015625,10,10,11,11,17,59,59,65,65,66,66,68,68,68,73.56201171875,85.0810546875,84.1708984375,155.806884765625,195.68017578125
5sec,5sec_run1,15837,1789411954394,1789411954404,1789411954405,1789411954405,1789411954405,1789411954411,1789411954452,1789411954452,1789411954458,1789411954458,1789411954459,1789411954459,00293244313233343fdfaa5d2d21a51a4299b9055e7a9bd50e2000000000000160590f7758580c6543fd6bfffff81d280023750880,1789411954461,1789411954461,1789411954462,1789411954467.2351,1789411954478.6975,1789411954481.2419,1789411954488.6802,1789411954479.5781,20,True,t_ros_fused,10,1,0,0,6,41,0,6,0,1,0,2,0,1,5.235107421875,12.343017578125,-0.880615234375,2.54443359375,7.438232421875,10,11,11,11,17,58,58,64,64,65,65,67,67,68,73.235107421875,85.578125,84.697509765625,87.241943359375,94.68017578125
5sec,5sec_run1,15837,1789411954495,1789411954505,1789411954506,1789411954507,1789411954507,1789411954513,1789411954552,1789411954552,1789411954558,1789411954559,1789411954559,1789411954559,00293245313233343fdfaa5d2d21be1a4299b9055e7a9bd50e2000000000000160590f7758540c6533fd6bfffff820680023750880,1789411954561,1789411954562,1789411954562,1789411954567.4529,1789411954583.1123,1789411954675.1257,1789411954698.2598,1789411954584.054,20,True,t_ros_fused,10,1,1,0,6,39,0,6,1,0,0,2,1,0,5.452880859375,16.60107421875,-0.941650390625,92.013427734375,23.134033203125,10,11,12,12,18,57,57,63,64,64,64,66,67,67,72.452880859375,89.053955078125,88.1123046875,180.125732421875,203.259765625
5sec,5sec_run1,15837,1789411954596,1789411954607,1789411954608,1789411954608,1789411954608,1789411954614,1789411954652,1789411954652,1789411954658,1789411954658,1789411954659,1789411954659,00293246313233343fdfaa5d2d21d71a4299b9055e7a9bd50e2000000000000160590f7758500c652bfd6bfffff817e80023700880,1789411954661,1789411954661,1789411954662,1789411954667.7581,1789411954676.5647,1789411954698.3167,1789411954790.9526,1789411954677.0488,20,True,t_ros_fused,11,1,0,0,6,38,0,6,0,1,0,2,0,1,5.758056640625,9.290771484375,-0.484130859375,21.751953125,92.635986328125,11,12,12,12,18,56,56,62,62,63,63,65,65,66,71.758056640625,81.048828125,80.564697265625,102.316650390625,194.95263671875
5sec,5sec_run1,15837,1789411954695,1789411954708,1789411954709,1789411954709,1789411954709,1789411954715,1789411954753,1789411954753,1789411954758,1789411954759,1789411954759,1789411954759,00293247313233343fdfaa5d2d21f01a4299b9055e7a9bd50e2000000000000160590f7758540c652bfd6bfffff812280023750880,1789411954762,1789411954762,1789411954762,1789411954767.5,1789411954776.2769,1789411954778.6096,1789411954790.9526,1789411954776.6741,20,True,t_ros_fused,13,1,0,0,6,38,0,5,1,0,0,3,0,0,5.5,9.174072265625,-0.397216796875,2.332763671875,12.343017578125,13,14,14,14,20,58,58,63,64,64,64,67,67,67,72.5,81.674072265625,81.27685546875,83.609619140625,95.95263671875
5sec,5sec_run1,15837,1789411954795,1789411954810,1789411954811,1789411954812,1789411954812,1789411954817,1789411954852,1789411954852,1789411954858,1789411954858,1789411954858,1789411954858,00293248313233343fdfaa5d2d22091a4299b9055e7a9bd50e2000000000000160590f7758540c652bfd6bfffff812280023750880,1789411954861,1789411954861,1789411954861,1789411954866.8562,1789411954880.1548,1789411954885.0134,1789411954902.0027,1789411954881.0371,20,True,t_ros_fused,15,1,1,0,5,35,0,6,0,0,0,3,0,0,5.856201171875,14.180908203125,-0.88232421875,4.858642578125,16.9892578125,15,16,17,17,22,57,57,63,63,63,63,66,66,66,71.856201171875,86.037109375,85.15478515625,90.013427734375,107.002685546875
5sec,5sec_run1,15837,1789411954896,1789411954901,1789411954902,1789411954902,1789411954902,1789411954908,1789411954952,1789411954952,1789411954958,1789411954958,1789411954959,1789411954959,00293249313233343fdfaa5d2d22221a4299b9055e7a9bd50e2000000000000160590f7758500c651bfd63fffff80ca80023750880,1789411954961,1789411954961,1789411954962,1789411954967.3208,1789411954976.6587,1789411955035.8206,1789411955098.1831,1789411954976.8628,20,True,t_ros_fused,5,1,0,0,6,44,0,6,0,1,0,2,0,1,5.32080078125,9.5419921875,-0.2041015625,59.161865234375,62.362548828125,5,6,6,6,12,56,56,62,62,63,63,65,65,66,71.32080078125,80.86279296875,80.65869140625,139.820556640625,202.18310546875
5sec,5sec_run1,15837,1789411954993,1789411955003,1789411955005,1789411955005,1789411955005,1789411955012,1789411955053,1789411955053,1789411955059,1789411955060,1789411955060,1789411955060,0029324a313233343fdfaa5d2d223b1a4299b9055e7a9bd50e2000000000000160590f77585c0c64fbfd63fffff810680023750880,1789411955063,1789411955063,1789411955063,1789411955068.395,1789411955080.385,1789411955098.3005,1789411955239.4626,1789411955081.2671,20,True,t_ros_fused,10,2,0,0,7,41,0,6,1,0,0,3,0,0,5.39501953125,12.8720703125,-0.882080078125,17.91552734375,141.162109375,10,12,12,12,19,60,60,66,67,67,67,70,70,70,75.39501953125,88.26708984375,87.385009765625,105.300537109375,246.462646484375
5sec,5sec_run1,15837,1789411955094,1789411955105,1789411955105,1789411955105,1789411955105,1789411955111,1789411955153,1789411955153,1789411955158,1789411955159,1789411955159,1789411955159,0029324b313233343fdfaa5d2d22541a4299b9055e7a9bd50e2000000000000160590f7758580c64dbfd6bfffff817a800237a0880,1789411955161,1789411955162,1789411955162,1789411955167.5798,1789411955176.9912,1789411955239.7239,1789411955355.5505,1789411955177.9111,20,True,t_ros_fused,11,0,0,0,6,42,0,5,1,0,0,2,1,0,5.579833984375,10.331298828125,-0.919921875,62.732666015625,115.82666015625,11,11,11,11,17,59,59,64,65,65,65,67,68,68,73.579833984375,83.9111328125,82.9912109375,145.723876953125,261.550537109375
5sec,5sec_run1,15837,1789411955193,1789411955206,1789411955206,1789411955207,1789411955207,1789411955212,1789411955253,1789411955253,1789411955258,1789411955259,1789411955259,1789411955259,0029324c313233343fdfaa5d2d226d1a4299b9055e7a9bd50e2000000000000160590f77585c0c64c3fd6bfffff81ea800237a0880,1789411955261,1789411955261,1789411955262,1789411955267.343,1789411955276.582,1789411955355.7224,1789411955472.5144,1789411955277.5,20,True,t_ros_fused,13,0,1,0,5,41,0,5,1,0,0,2,0,1,5.343017578125,10.156982421875,-0.91796875,79.140380859375,116.7919921875,13,13,14,14,19,60,60,65,66,66,66,68,68,69,74.343017578125,84.5,83.58203125,162.722412109375,279.514404296875
5sec,5sec_run1,15837,1789411955292,1789411955297,1789411955330,1789411955330,1789411955330,1789411955336,1789411955352,1789411955352,1789411955358,1789411955358,1789411955359,1789411955359,0029324d313233343fdfaa5d2d22861a4299b9055e7a9bd50e2000000000000160590f7758600c64abfd6bfffff8262800237a0880,1789411955361,1789411955361,1789411955362,1789411955367.1689,1789411955377.2092,1789411955472.7373,1789411955498.1326,1789411955378.116,20,True,t_ros_fused,5,33,0,0,6,16,0,6,0,1,0,2,0,1,5.1689453125,10.947021484375,-0.90673828125,95.528076171875,25.395263671875,5,38,38,38,44,60,60,66,66,67,67,69,69,70,75.1689453125,86.115966796875,85.209228515625,180.7373046875,206.132568359375
5sec,5sec_run1,15837,1789411955393,1789411955398,1789411955399,1789411955399,1789411955399,1789411955405,1789411955452,1789411955452,1789411955458,1789411955458,1789411955459,1789411955459,0029324e313233343fdfaa5d2d229f1a4299b9055e7a9bd50e2000000000000160590f77585c0c64bbfd6bfffff826a800237a0880,1789411955461,1789411955461,1789411955461,1789411955466.7209,1789411955481.8242,1789411955488.3901,1789411955498.1326,1789411955482.6169,20,True,t_ros_fused,5,1,0,0,6,47,0,6,0,1,0,2,0,0,5.720947265625,15.89599609375,-0.792724609375,6.56591796875,9.742431640625,5,6,6,6,12,59,59,65,65,66,66,68,68,68,73.720947265625,89.616943359375,88.82421875,95.39013671875,105.132568359375
5sec,5sec_run1,15837,1789411955494,1789411955500,1789411955500,1789411955501,1789411955501,1789411955507,1789411955553,1789411955553,1789411955558,1789411955559,1789411955559,1789411955559,0029324f313233343fdfaa5d2d22b81a4299b9055e7a9bd50e2000000000000160590f7758580c64a3fd63fffff8246800237a0880,1789411955561,1789411955561,1789411955562,1789411955566.8459,1789411955574.5906,1789411955841.241,1789411955861.7725,1789411955575.5259,20,True,t_ros_fused,6,0,1,0,6,46,0,5,1,0,0,2,0,1,4.845947265625,8.679931640625,-0.935302734375,266.650390625,20.531494140625,6,6,7,7,13,59,59,64,65,65,65,67,67,68,72.845947265625,81.52587890625,80.590576171875,347.240966796875,367.7724609375
5sec,5sec_run1,15837,1789411955595,1789411955601,1789411955630,1789411955630,1789411955630,1789411955636,1789411955652,1789411955652,1789411955658,1789411955658,1789411955659,1789411955659,00293250313233343fdfaa5d2d22d11a4299b9055e7a9bd50e2000000000000160590f7758540c64abfd63fffff81de80023610880,1789411955661,1789411955662,1789411955662,1789411955667.634,1789411955675.0828,1789411955862.0972,1789411955868.8518,1789411955675.9661,20,True,t_ros_fused,6,29,0,0,6,16,0,6,0,1,0,2,1,0,5.634033203125,8.33203125,-0.88330078125,187.014404296875,6.754638671875,6,35,35,35,41,57,57,63,63,64,64,66,67,67,72.634033203125,80.966064453125,80.082763671875,267.09716796875,273.851806640625
5sec,5sec_run1,15837,1789411955695,1789411955702,1789411955703,1789411955703,1789411955703,1789411955710,1789411955753,1789411955753,1789411955759,1789411955759,1789411955760,1789411955760,00293251313233343fdfaa5d2d22ea1a4299b9055e7a9bd50e2000000000000160590f7758540c648bfd63fffff8226800239d0880,1789411955762,1789411955763,1789411955763,1789411955768.543,1789411955777.8938,1789411955869.0745,1789411955891.3552,1789411955778.782,20,True,t_ros_fused,7,1,0,0,7,43,0,6,0,1,0,2,1,0,5.54296875,10.239013671875,-0.88818359375,91.1806640625,22.28076171875,7,8,8,8,15,58,58,64,64,65,65,67,68,68,73.54296875,83.781982421875,82.893798828125,174.074462890625,196.355224609375
5sec,5sec_run1,15837,1789411955795,1789411955804,1789411955805,1789411955805,1789411955805,1789411955811,1789411955853,1789411955853,1789411955859,1789411955859,1789411955859,1789411955859,00293252313233343fdfaa5d2d23031a4299b9055e7a9bd50e2000000000000160590f7758540c648bfd63fffff81ae80023930880,1789411955861,1789411955861,1789411955862,1789411955867.1611,1789411955885.0547,1789411955891.4441,1789411955998.261,1789411955885.9551,20,True,t_ros_fused,9,1,0,0,6,42,0,6,0,0,0,2,0,1,5.1611328125,18.7939453125,-0.900390625,6.389404296875,106.81689453125,9,10,10,10,16,58,58,64,64,64,64,66,66,67,72.1611328125,90.955078125,90.0546875,96.444091796875,203.260986328125
5sec,5sec_run1,15837,1789411955896,1789411955906,1789411955908,1789411955909,1789411955909,1789411955918,1789411955953,1789411955953,1789411955958,1789411955958,1789411955959,1789411955959,00293253313233343fdfaa5d2d231c1a4299b9055e7a9bd50e2000000000000160590f7758500c648bfd63fffff817280023930880,1789411955961,1789411955961,1789411955962,1789411955967.0178,1789411955978.0896,1789411955995.6494,1789411955998.261,1789411955978.8252,20,True,t_ros_fused,10,2,1,0,9,35,0,5,0,1,0,2,0,1,5.017822265625,11.807373046875,-0.735595703125,17.559814453125,2.611572265625,10,12,13,13,22,57,57,62,62,63,63,65,65,66,71.017822265625,82.8251953125,82.089599609375,99.6494140625,102.260986328125
5sec,5sec_run1,15837,1789411955993,1789411955999,1789411955999,1789411955999,1789411955999,1789411956005,1789411956053,1789411956053,1789411956059,1789411956059,1789411956059,1789411956059,00293254313233343fdfaa5d2d23351a4299b9055e7a9bd50e2000000000000160590f77585c0c6463fd63fffff81be80023930880,1789411956061,1789411956061,1789411956062,1789411956067.0449,1789411956083.3958,1789411956157.7527,1789411956186.73,1789411956084.301,20,True,t_ros_fused,6,0,0,0,6,48,0,6,0,0,0,2,0,1,5.044921875,17.256103515625,-0.9052734375,74.35693359375,28.977294921875,6,6,6,6,12,60,60,66,66,66,66,68,68,69,74.044921875,91.301025390625,90.395751953125,164.752685546875,193.72998046875
5sec,5sec_run1,15837,1789411956101,1789411956110,1789411956111,1789411956111,1789411956111,1789411956117,1789411956153,1789411956153,1789411956159,1789411956159,1789411956160,1789411956160,00293255313233343fdfaa5d2d234e1a4299b9055e7a9bd50e2000000000000160590f77583c0c6443fd63fffff820a80023930880,1789411956162,1789411956162,1789411956163,1789411956168.001,1789411956179.293,1789411956186.8499,1789411956288.1765,1789411956180.135,20,True,t_ros_fused,9,1,0,0,6,36,0,6,0,1,0,2,0,1,5.0009765625,12.134033203125,-0.842041015625,7.556884765625,101.32666015625,9,10,10,10,16,52,52,58,58,59,59,61,61,62,67.0009765625,79.135009765625,78.29296875,85.849853515625,187.176513671875
5sec,5sec_run1,15837,1789411956196,1789411956202,1789411956231,1789411956231,1789411956231,1789411956238,1789411956252,1789411956252,1789411956258,1789411956259,1789411956259,1789411956259,00293256313233343fdfaa5d2d23671a4299b9055e7a9bd50e2000000000000160590f7758500c6463fd63fffff81d680023930880,1789411956261,1789411956261,1789411956262,1789411956267.0591,1789411956276.9075,1789411956279.7495,1789411956288.1765,1789411956277.667,20,True,t_ros_fused,6,29,0,0,7,14,0,6,1,0,0,2,0,1,5.05908203125,10.60791015625,-0.759521484375,2.842041015625,8.427001953125,6,35,35,35,42,56,56,62,63,63,63,65,65,66,71.05908203125,81.6669921875,80.907470703125,83.74951171875,92.176513671875
5sec,5sec_run1,15837,1789411956295,1789411956303,1789411956304,1789411956304,1789411956304,1789411956311,1789411956352,1789411956352,1789411956358,1789411956358,1789411956359,1789411956359,00293257313233343fdfaa5d2d23801a4299b9055e7a9bd50e2000000000000160590f7758540c643bfd63fffff82a680023980880,1789411956361,1789411956361,1789411956362,1789411956366.9861,1789411956385.0735,1789411956438.8472,1789411956492.9241,1789411956380.1538,20,True,t_ros_fused,8,1,0,0,7,41,0,6,0,1,0,2,0,1,4.986083984375,13.167724609375,4.919677734375,53.773681640625,54.076904296875,8,9,9,9,16,57,57,63,63,64,64,66,66,67,71.986083984375,85.15380859375,90.073486328125,143.84716796875,197.924072265625
5sec,5sec_run1,15837,1789411956396,1789411956404,1789411956405,1789411956405,1789411956405,1789411956411,1789411956452,1789411956452,1789411956458,1789411956458,1789411956459,1789411956459,00293258313233343fdfaa5d2d23991a4299b9055e7a9bd50e2000000000000160590f7758500c643bfd63fffff82a680023980880,1789411956461,1789411956461,1789411956462,1789411956467.1121,1789411956480.5942,1789411956493.0371,1789411956592.2771,1789411956477.894,20,True,t_ros_fused,8,1,0,0,6,41,0,6,0,1,0,2,0,1,5.112060546875,10.781982421875,2.7001953125,12.44287109375,99.239990234375,8,9,9,9,15,56,56,62,62,63,63,65,65,66,71.112060546875,81.89404296875,84.59423828125,97.037109375,196.277099609375
5sec,5sec_run1,15837,1789411956497,1789411956505,1789411956506,1789411956506,1789411956506,1789411956512,1789411956553,1789411956553,1789411956558,1789411956559,1789411956559,1789411956559,00293259313233343fdfaa5d2d23b21a4299b9055e7a9bd50e2000000000000160590f77584c0c643bfd63fffff81e280023980880,1789411956562,1789411956562,1789411956562,1789411956567.7239,1789411956579.5225,1789411956594.9778,1789411956697.7441,1789411956577.5508,20,True,t_ros_fused,8,1,0,0,6,41,0,5,1,0,0,3,0,0,5.723876953125,9.826904296875,1.9716796875,15.455322265625,102.766357421875,8,9,9,9,15,56,56,61,62,62,62,65,65,65,70.723876953125,80.55078125,82.5224609375,97.977783203125,200.744140625
5sec,5sec_run1,15837,1789411956597,1789411956606,1789411956607,1789411956607,1789411956607,1789411956613,1789411956653,1789411956653,1789411956659,1789411956659,1789411956659,1789411956659,0029325a313233343fdfaa5d2d23cb1a4299b9055e7a9bd50e2000000000000160590f77584c0c643bfd63fffff8156800239d0880,1789411956661,1789411956662,1789411956662,1789411956667.5361,1789411956681.6104,1789411956699.3372,1789411956800.8145,1789411956681.0181,20,True,t_ros_fused,9,1,0,0,6,40,0,6,0,0,0,2,1,0,5.5361328125,13.48193359375,0.59228515625,17.726806640625,101.477294921875,9,10,10,10,16,56,56,62,62,62,62,64,65,65,70.5361328125,84.01806640625,84.6103515625,102.337158203125,203.814453125
5sec,5sec_run1,15837,1789411956697,1789411956708,1789411956708,1789411956708,1789411956708,1789411956714,1789411956752,1789411956752,1789411956758,1789411956758,1789411956759,1789411956759,0029325b313233343fdfaa5d2d23e41a4299b9055e7a9bd50e2000000000000160590f77584c0c643bfd63fffff80e2800239d0880,1789411956761,1789411956761,1789411956761,1789411956766.7429,1789411956776.8528,1789411956799.9058,1789411956800.8145,1789411956777.75,20,True,t_ros_fused,11,0,0,0,6,38,0,6,0,1,0,2,0,0,5.742919921875,11.007080078125,-0.897216796875,23.052978515625,0.90869140625,11,11,11,11,17,55,55,61,61,62,62,64,64,64,69.742919921875,80.75,79.852783203125,102.90576171875,103.814453125
5sec,5sec_run1,15837,1789411956796,1789411956809,1789411956833,1789411956833,1789411956833,1789411956839,1789411956853,1789411956853,1789411956859,1789411956859,1789411956859,1789411956859,0029325c313233343fdfaa5d2d23fd1a4299b9055e7a9bd50e2000000000000160590f7758500c643bfd63fffff801380023a1f880,1789411956862,1789411956862,1789411956862,1789411956867.6299,1789411956886.2051,1789411956946.1702,1789411957054.3872,1789411956887.113,20,True,t_ros_fused,13,24,0,0,6,14,0,6,0,0,0,3,0,0,5.6298828125,19.483154296875,-0.907958984375,59.965087890625,108.217041015625,13,37,37,37,43,57,57,63,63,63,63,66,66,66,71.6298828125,91.113037109375,90.205078125,150.170166015625,258.38720703125
5sec,5sec_run2,17270,1789412199543,1789412199588,1789412199589,1789412199589,1789412199589,1789412199595,1789412199596,1789412199596,1789412199602,1789412199602,1789412199602,1789412199602,0029327d313233343fdfaa5d2e26aada4299b9055e7a9bd50e20000000000001605910dd98400c66cbfd6bfffff826e80021ae0880,1789412199605,1789412199605,1789412199605,1789412199611.8928,1789412199622.4817,1789412199632.7922,1789412199734.8933,1789412199621.261,20,True,t_ros_fused,45,1,0,0,6,1,0,6,0,0,0,3,0,0,6.892822265625,9.3681640625,1.220703125,10.310546875,102.10107421875,45,46,46,46,52,53,53,59,59,59,59,62,62,62,68.892822265625,78.260986328125,79.481689453125,89.792236328125,191.893310546875
5sec,5sec_run2,17270,1789412199645,1789412199659,1789412199679,1789412199679,1789412199679,1789412199685,1789412199696,1789412199696,1789412199702,1789412199702,1789412199702,1789412199702,0029327e313233343fdfaa5d2e26c3da4299b9055e7a9bd50e20000000000001605910dd98380c66cbfd6bfffff826280023750880,1789412199705,1789412199705,1789412199705,1789412199711.468,1789412199720.7363,1789412199723.6833,1789412199734.8933,1789412199721.8921,20,True,t_ros_fused,14,20,0,0,6,11,0,6,0,0,0,3,0,0,6.468017578125,10.424072265625,-1.15576171875,2.947021484375,11.2099609375,14,34,34,34,40,51,51,57,57,57,57,60,60,60,66.468017578125,76.89208984375,75.736328125,78.683349609375,89.893310546875
5sec,5sec_run2,17270,1789412199745,1789412199760,1789412199786,1789412199786,1789412199786,1789412199792,1789412199795,1789412199795,1789412199802,1789412199802,1789412199802,1789412199802,0029327f313233343fdfaa5d2e26dcda4299b9055e7a9bd50e20000000000001605910dd98380c66cbfd6bfffff825a80023750880,1789412199805,1789412199805,1789412199805,1789412199810.9119,1789412199827.8235,1789412199838.1021,1789412199840.397,1789412199828.3821,20,True,t_ros_fused,15,26,0,0,6,3,0,7,0,0,0,3,0,0,5.911865234375,17.47021484375,-0.55859375,10.278564453125,2.294921875,15,41,41,41,47,50,50,57,57,57,57,60,60,60,65.911865234375,83.382080078125,82.823486328125,93.10205078125,95.39697265625
5sec,5sec_run2,17270,1789412199845,1789412199853,1789412199854,1789412199854,1789412199854,1789412199859,1789412199895,1789412199895,1789412199903,1789412199903,1789412199904,1789412199904,00293200313233343fdfaa5d2e26f5da4299b9055e7a9bd50e20000000000001605910dd98380c66a3fd6bfffff819e80023750880,1789412199906,1789412199906,1789412199907,1789412199912.3589,1789412199933.4954,1789412199942.9817,1789412200032.8704,1789412199933.863,20,True,t_ros_fused,8,1,0,0,5,36,0,8,0,1,0,2,0,1,5.35888671875,21.504150390625,-0.36767578125,9.486328125,89.888671875,8,9,9,9,14,50,50,58,58,59,59,61,61,62,67.35888671875,88.863037109375,88.495361328125,97.981689453125,187.870361328125
5sec,5sec_run2,17270,1789412199947,1789412199954,1789412199980,1789412199980,1789412199980,1789412199986,1789412199995,1789412199995,1789412200001,1789412200001,1789412200002,1789412200002,00293201313233343fdfaa5d2e270eda4299b9055e7a9bd50e20000000000001605910dd98300c6653fd6bfffff833e800237a0880,1789412200004,1789412200004,1789412200004,1789412200009.731,1789412200028.3457,1789412200036.4856,1789412200136.2236,1789412200029.6099,20,True,t_ros_fused,7,26,0,0,6,9,0,6,0,1,0,2,0,0,5.73095703125,19.87890625,-1.26416015625,8.139892578125,99.738037109375,7,33,33,33,39,48,48,54,54,55,55,57,57,57,62.73095703125,82.60986328125,81.345703125,89.485595703125,189.2236328125
